cod_cliente_ficticio,tipo_pessoa,produto,qtd_cotas_total,qtd_cotas_contempladas,qtd_cotas_nao_contempladas,vl_saldo_devedor_total,tempo_relacionamento_anos,nm_uf,vl_renda_mensal,dt_ultima_compra,tempo_medio_permanencia_meses,situacao_adimplencia,teve_cotas_canceladas,faixa_renda,recencia_dias,faixa_recencia,inadimplente_flag,cancelamento_flag,tem_veiculos_row,tem_imoveis_row,recencia_meses,elegivel,score_capacidade_veiculos,score_capacidade_imoveis,score_recencia,score_engajamento,score_relacionamento,score_afinidade_veiculos,score_afinidade_imoveis,score_veiculos,score_imoveis,produto_recomendado,score_conquiste,segmento_conquiste,score_produto_atual,segmento_produto_atual
CLI005646,FISICA,IMÓVEIS,1,0,1,504870.06,1,RIO GRANDE DO SUL,5000.0,2025-08-21,206,ADIMPLENTE,NÃO,Até 5 mil,393,1 a 2 anos,False,False,False,True,12.9,True,10,5,10,5,8,10,15,43,43,AMBOS,43,Nutrição,43.0,Nutrição
CLI005647,FISICA,VEÍCULOS,1,1,0,61291.15,1,RIO GRANDE DO SUL,6973.82,2025-02-24,49,ADIMPLENTE,NÃO,5 a 10 mil,571,1 a 2 anos,False,False,True,False,18.8,True,10,5,10,5,8,15,10,48,38,VEÍCULOS,48,Nutrição,48.0,Nutrição
CLI005648,FISICA,IMÓVEIS,1,0,1,509764.04,1,PARANA,4848.0,2025-08-11,197,ADIMPLENTE,NÃO,Até 5 mil,403,1 a 2 anos,False,False,False,True,13.2,True,5,5,10,5,8,10,15,38,43,IMÓVEIS,43,Nutrição,43.0,Nutrição
CLI005649,FISICA,IMÓVEIS,5,0,5,1334964.2,3,SAO PAULO,20000.0,2023-07-03,179,ADIMPLENTE,NÃO,10 a 20 mil,1173,2 a 5 anos,False,False,False,True,38.5,False,30,20,0,20,12,10,15,72,67,Não ofertar,72,Não prioritário,67.0,Não prioritário
CLI005650,FISICA,IMÓVEIS,2,0,2,421091.1,0,SANTA CATARINA,6000.0,2026-01-12,184,ADIMPLENTE,NÃO,5 a 10 mil,249,6 a 12 meses,False,False,False,True,8.2,True,10,5,15,10,5,10,15,50,50,AMBOS,50,Nutrição,50.0,Nutrição
CLI005651,FISICA,IMÓVEIS,6,0,6,2032173.69,0,SAO PAULO,20000.0,2026-08-05,194,ADIMPLENTE,NÃO,10 a 20 mil,44,Até 3 meses,False,False,False,True,1.4,True,30,20,20,20,5,10,15,85,80,VEÍCULOS,85,Alta prioridade,80.0,Alta prioridade
CLI005652,FISICA,IMÓVEIS,1,0,1,941485.28,0,SANTA CATARINA,19000.0,2026-07-09,185,ADIMPLENTE,NÃO,10 a 20 mil,71,Até 3 meses,False,False,False,True,2.3,True,25,10,20,5,5,10,15,65,55,VEÍCULOS,65,Potencial,55.0,Nutrição
CLI005653,FISICA,IMÓVEIS,1,0,1,257370.06,2,MATO GROSSO,10000.0,2024-06-05,190,ADIMPLENTE,SIM,5 a 10 mil,835,2 a 5 anos,False,True,False,True,27.4,False,20,10,0,5,8,10,15,43,38,Não ofertar,43,Não prioritário,38.0,Não prioritário
CLI005653,FISICA,VEÍCULOS,1,0,1,97890.37,2,MATO GROSSO,10000.0,2025-03-05,64,ADIMPLENTE,SIM,5 a 10 mil,562,1 a 2 anos,False,True,True,False,18.5,False,20,10,10,5,8,15,10,58,43,Não ofertar,58,Não prioritário,58.0,Não prioritário
CLI005654,JURÍDICA,IMÓVEIS,1,1,0,220283.42,8,SANTA CATARINA,107056.41,2018-07-12,62,ADIMPLENTE,NÃO,100 a 500 mil,2990,Mais de 5 anos,False,False,False,True,98.2,False,30,30,0,5,15,10,15,60,65,Não ofertar,65,Não prioritário,65.0,Não prioritário
CLI005655,FISICA,IMÓVEIS,1,1,0,42770.84,6,SAO PAULO,11304.38,2020-06-12,60,ADIMPLENTE,NÃO,10 a 20 mil,2289,Mais de 5 anos,False,False,False,True,75.2,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI005656,FISICA,IMÓVEIS,4,0,4,1233895.68,13,MATO GROSSO,50000.0,2026-01-30,87,INADIMPLENTE,NÃO,30 a 50 mil,231,6 a 12 meses,True,False,False,True,7.6,False,30,30,15,15,15,10,15,85,90,Não ofertar,90,Não prioritário,90.0,Não prioritário
CLI005657,FISICA,VEÍCULOS,1,0,1,84067.08,0,RIO GRANDE DO SUL,15000.0,2026-08-06,74,ADIMPLENTE,NÃO,10 a 20 mil,43,Até 3 meses,False,False,True,False,1.4,True,25,10,20,5,5,15,10,70,50,VEÍCULOS,70,Potencial,70.0,Potencial
CLI005658,FISICA,IMÓVEIS,2,0,2,1854901.46,0,PARANA,20000.0,2026-02-26,207,ADIMPLENTE,NÃO,10 a 20 mil,204,6 a 12 meses,False,False,False,True,6.7,True,30,20,15,10,5,10,15,70,65,VEÍCULOS,70,Potencial,65.0,Potencial
CLI005659,FISICA,VEÍCULOS,1,0,1,329049.6,2,RIO GRANDE DO SUL,5000.0,2024-05-28,51,ADIMPLENTE,NÃO,Até 5 mil,843,2 a 5 anos,False,False,True,False,27.7,False,10,5,0,5,8,15,10,38,28,Não ofertar,38,Não prioritário,38.0,Não prioritário
CLI005660,FISICA,VEÍCULOS,1,1,0,2509.69,7,SANTA CATARINA,9442.1,2018-12-18,1,ADIMPLENTE,NÃO,5 a 10 mil,2831,Mais de 5 anos,False,False,True,False,93.0,False,10,5,0,5,15,15,10,45,35,Não ofertar,45,Não prioritário,45.0,Não prioritário
CLI005661,FISICA,IMÓVEIS,1,1,0,0.0,18,RIO GRANDE DO SUL,2190.83,2014-12-30,14,ADIMPLENTE,NÃO,Até 5 mil,4280,Mais de 5 anos,False,False,False,True,140.6,False,5,5,0,5,15,10,15,35,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI005662,FISICA,VEÍCULOS,1,0,1,63334.43,1,SANTA CATARINA,5000.0,2025-05-20,60,ADIMPLENTE,NÃO,Até 5 mil,486,1 a 2 anos,False,False,True,False,16.0,True,10,5,10,5,8,15,10,48,38,VEÍCULOS,48,Nutrição,48.0,Nutrição
CLI005663,FISICA,VEÍCULOS,1,0,1,81288.12,0,MATO GROSSO,24240.0,2026-03-27,49,ADIMPLENTE,NÃO,20 a 30 mil,175,3 a 6 meses,False,False,True,False,5.7,True,30,20,20,5,5,15,10,75,60,VEÍCULOS,75,Potencial,75.0,Potencial
CLI005664,FISICA,IMÓVEIS,1,1,0,326424.51,29,RIO GRANDE DO SUL,44097.59,2022-04-28,116,ADIMPLENTE,SIM,30 a 50 mil,1604,2 a 5 anos,False,True,False,True,52.7,False,30,30,0,5,15,10,15,60,65,Não ofertar,65,Não prioritário,65.0,Não prioritário
CLI005665,FISICA,IMÓVEIS,1,0,1,261970.51,0,RIO GRANDE DO SUL,10000.0,2025-12-30,184,ADIMPLENTE,NÃO,5 a 10 mil,262,6 a 12 meses,False,False,False,True,8.6,True,20,10,15,5,5,10,15,55,50,VEÍCULOS,55,Nutrição,50.0,Nutrição
CLI005666,FISICA,IMÓVEIS,4,0,4,1256955.52,0,RIO GRANDE DO SUL,20000.0,2026-06-03,218,ADIMPLENTE,NÃO,10 a 20 mil,107,3 a 6 meses,False,False,False,True,3.5,True,30,20,20,15,5,10,15,80,75,VEÍCULOS,80,Alta prioridade,75.0,Potencial
CLI005667,FISICA,IMÓVEIS,1,1,0,249054.85,5,RIO GRANDE DO SUL,16780.09,2020-09-22,87,ADIMPLENTE,NÃO,10 a 20 mil,2187,Mais de 5 anos,False,False,False,True,71.8,False,25,10,0,5,15,10,15,55,45,Não ofertar,55,Não prioritário,45.0,Não prioritário
CLI005668,FISICA,VEÍCULOS,1,1,0,4295.06,5,BAHIA,2500.0,2021-02-08,4,ADIMPLENTE,NÃO,Até 5 mil,2048,Mais de 5 anos,False,False,True,False,67.3,False,5,5,0,5,15,15,10,40,35,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI005669,FISICA,IMÓVEIS,1,0,1,376969.29,0,PARANA,10000.0,2026-08-25,210,ADIMPLENTE,NÃO,5 a 10 mil,24,Até 3 meses,False,False,False,True,0.8,True,20,10,20,5,5,10,15,60,55,VEÍCULOS,60,Nutrição,55.0,Nutrição
CLI005670,FISICA,IMÓVEIS,1,0,1,305729.52,1,PARANA,30000.0,2025-02-24,136,ADIMPLENTE,NÃO,20 a 30 mil,571,1 a 2 anos,False,False,False,True,18.8,True,30,25,10,5,8,10,15,63,63,AMBOS,63,Nutrição,63.0,Nutrição
CLI005671,FISICA,VEÍCULOS,1,0,1,2122.66,11,PARANA,96898.98,2018-06-27,1,ADIMPLENTE,NÃO,50 a 100 mil,3005,Mais de 5 anos,False,False,True,False,98.7,False,30,30,0,5,15,15,10,65,60,Não ofertar,65,Não prioritário,65.0,Não prioritário
CLI005672,FISICA,VEÍCULOS,1,0,1,136114.99,0,RIO GRANDE DO SUL,6000.0,2026-01-20,79,ADIMPLENTE,NÃO,5 a 10 mil,241,6 a 12 meses,False,False,True,False,7.9,True,10,5,15,5,5,15,10,50,40,VEÍCULOS,50,Nutrição,50.0,Nutrição
CLI005673,FISICA,IMÓVEIS,1,0,1,228526.12,1,RIO GRANDE DO SUL,10000.0,2024-11-12,190,ADIMPLENTE,NÃO,5 a 10 mil,675,1 a 2 anos,False,False,False,True,22.2,True,20,10,10,5,8,10,15,53,48,VEÍCULOS,53,Nutrição,48.0,Nutrição
CLI005674,FISICA,VEÍCULOS,1,0,1,141452.31,0,RIO GRANDE DO SUL,15000.0,2026-04-08,106,ADIMPLENTE,NÃO,10 a 20 mil,163,3 a 6 meses,False,False,True,False,5.4,True,25,10,20,5,5,15,10,70,50,VEÍCULOS,70,Potencial,70.0,Potencial
CLI005675,FISICA,VEÍCULOS,1,0,1,107954.9,2,RIO GRANDE DO SUL,8000.0,2024-08-30,64,ADIMPLENTE,NÃO,5 a 10 mil,749,2 a 5 anos,False,False,True,False,24.6,False,10,5,0,5,8,15,10,38,28,Não ofertar,38,Não prioritário,38.0,Não prioritário
CLI005676,FISICA,IMÓVEIS,1,0,1,184510.18,0,RIO GRANDE DO SUL,25000.0,2026-03-04,184,ADIMPLENTE,NÃO,20 a 30 mil,198,6 a 12 meses,False,False,False,True,6.5,True,30,20,15,5,5,10,15,65,60,VEÍCULOS,65,Potencial,60.0,Nutrição
CLI005677,FISICA,VEÍCULOS,1,0,1,115862.08,0,RIO GRANDE DO SUL,6000.0,2025-10-08,106,INADIMPLENTE,NÃO,5 a 10 mil,345,6 a 12 meses,True,False,True,False,11.3,False,10,5,15,5,5,15,10,50,40,Não ofertar,50,Não prioritário,50.0,Não prioritário
CLI005678,FISICA,IMÓVEIS,1,0,1,1206692.01,0,SAO PAULO,18000.0,2026-02-05,207,INADIMPLENTE,NÃO,10 a 20 mil,225,6 a 12 meses,True,False,False,True,7.4,False,25,10,15,5,5,10,15,60,50,Não ofertar,60,Não prioritário,50.0,Não prioritário
CLI005679,FISICA,IMÓVEIS,4,0,4,1319644.27,1,SANTA CATARINA,40000.0,2026-09-07,107,ADIMPLENTE,NÃO,30 a 50 mil,11,Até 3 meses,False,False,False,True,0.4,True,30,30,20,15,8,10,15,83,88,IMÓVEIS,88,Alta prioridade,88.0,Alta prioridade
CLI005680,FISICA,IMÓVEIS,1,0,1,380012.61,0,PARANA,7000.0,2026-07-01,190,ADIMPLENTE,NÃO,5 a 10 mil,79,Até 3 meses,False,False,False,True,2.6,True,10,5,20,5,5,10,15,50,50,AMBOS,50,Nutrição,50.0,Nutrição
CLI005681,FISICA,VEÍCULOS,1,1,0,132699.08,1,RIO GRANDE DO SUL,5000.0,2025-01-21,60,ADIMPLENTE,NÃO,Até 5 mil,605,1 a 2 anos,False,False,True,False,19.9,True,10,5,10,5,8,15,10,48,38,VEÍCULOS,48,Nutrição,48.0,Nutrição
CLI005682,FISICA,IMÓVEIS,3,0,3,1922010.72,1,GOIAS,25000.0,2024-11-05,193,ADIMPLENTE,NÃO,20 a 30 mil,682,1 a 2 anos,False,False,False,True,22.4,True,30,20,10,15,8,10,15,73,68,VEÍCULOS,73,Potencial,68.0,Potencial
CLI005683,FISICA,IMÓVEIS,1,0,1,376348.71,1,SANTA CATARINA,10000.0,2025-09-01,206,ADIMPLENTE,NÃO,5 a 10 mil,382,1 a 2 anos,False,False,False,True,12.5,True,20,10,10,5,8,10,15,53,48,VEÍCULOS,53,Nutrição,48.0,Nutrição
CLI005684,FISICA,IMÓVEIS,8,0,8,1141936.55,0,RIO GRANDE DO SUL,120000.0,2026-08-31,90,ADIMPLENTE,NÃO,100 a 500 mil,18,Até 3 meses,False,False,False,True,0.6,True,30,30,20,20,5,10,15,85,90,IMÓVEIS,90,Alta prioridade,90.0,Alta prioridade
CLI005685,FISICA,IMÓVEIS,1,1,0,6673.18,12,SAO PAULO,15597.1,2014-09-12,25,ADIMPLENTE,NÃO,10 a 20 mil,4389,Mais de 5 anos,False,False,False,True,144.2,False,25,10,0,5,15,10,15,55,45,Não ofertar,55,Não prioritário,45.0,Não prioritário
CLI005686,FISICA,VEÍCULOS,1,1,0,38617.32,1,RIO GRANDE DO SUL,4640.9,2024-10-15,60,INADIMPLENTE,NÃO,Até 5 mil,703,1 a 2 anos,True,False,True,False,23.1,False,5,5,10,5,8,15,10,43,38,Não ofertar,43,Não prioritário,43.0,Não prioritário
CLI005687,FISICA,IMÓVEIS,1,0,1,197051.14,5,RIO GRANDE DO SUL,20000.0,2020-10-05,87,ADIMPLENTE,NÃO,10 a 20 mil,2174,Mais de 5 anos,False,False,False,True,71.4,False,30,20,0,5,15,10,15,60,55,Não ofertar,60,Não prioritário,55.0,Não prioritário
CLI005688,FISICA,IMÓVEIS,1,0,1,317699.14,1,RIO GRANDE DO SUL,5000.0,2025-04-25,197,ADIMPLENTE,NÃO,Até 5 mil,511,1 a 2 anos,False,False,False,True,16.8,True,10,5,10,5,8,10,15,43,43,AMBOS,43,Nutrição,43.0,Nutrição
CLI005689,FISICA,VEÍCULOS,1,0,1,137801.63,1,MATO GROSSO,4000.0,2025-07-17,60,ADIMPLENTE,NÃO,Até 5 mil,428,1 a 2 anos,False,False,True,False,14.1,True,5,5,10,5,8,15,10,43,38,VEÍCULOS,43,Nutrição,43.0,Nutrição
CLI005690,FISICA,VEÍCULOS,1,0,1,111990.4,0,RIO GRANDE DO SUL,15000.0,2025-09-30,79,ADIMPLENTE,NÃO,10 a 20 mil,353,6 a 12 meses,False,False,True,False,11.6,True,25,10,15,5,5,15,10,65,45,VEÍCULOS,65,Potencial,65.0,Potencial
CLI005691,FISICA,IMÓVEIS,1,0,1,239146.27,0,PARANA,5000.0,2025-11-28,190,ADIMPLENTE,NÃO,Até 5 mil,294,6 a 12 meses,False,False,False,True,9.7,True,10,5,15,5,5,10,15,45,45,AMBOS,45,Nutrição,45.0,Nutrição
CLI005692,FISICA,IMÓVEIS,1,0,1,240864.8,2,PARANA,20000.0,2024-01-18,170,ADIMPLENTE,NÃO,10 a 20 mil,974,2 a 5 anos,False,False,False,True,32.0,False,30,20,0,5,8,10,15,53,48,Não ofertar,53,Não prioritário,48.0,Não prioritário
CLI005693,FISICA,VEÍCULOS,1,0,1,27007.75,3,RIO GRANDE DO SUL,5000.0,2022-12-09,13,ADIMPLENTE,NÃO,Até 5 mil,1379,2 a 5 anos,False,False,True,False,45.3,False,10,5,0,5,12,15,10,42,32,Não ofertar,42,Não prioritário,42.0,Não prioritário
CLI005694,FISICA,IMÓVEIS,1,0,1,66653.57,10,SANTA CATARINA,20341.09,2016-08-31,43,ADIMPLENTE,NÃO,20 a 30 mil,3670,Mais de 5 anos,False,False,False,True,120.6,False,30,20,0,5,15,10,15,60,55,Não ofertar,60,Não prioritário,55.0,Não prioritário
CLI005695,FISICA,IMÓVEIS,1,0,1,666770.66,0,PARANA,13332.0,2025-12-15,193,ADIMPLENTE,NÃO,10 a 20 mil,277,6 a 12 meses,False,False,False,True,9.1,True,20,10,15,5,5,10,15,55,50,VEÍCULOS,55,Nutrição,50.0,Nutrição
CLI005696,FISICA,VEÍCULOS,1,0,1,79417.91,2,RIO GRANDE DO SUL,4200.0,2023-10-31,60,ADIMPLENTE,NÃO,Até 5 mil,1053,2 a 5 anos,False,False,True,False,34.6,False,5,5,0,5,8,15,10,33,28,Não ofertar,33,Não prioritário,33.0,Não prioritário
CLI005697,FISICA,VEÍCULOS,1,0,1,117745.74,0,RIO GRANDE DO SUL,18500.0,2026-05-29,79,ADIMPLENTE,NÃO,10 a 20 mil,112,3 a 6 meses,False,False,True,False,3.7,True,25,10,20,5,5,15,10,70,50,VEÍCULOS,70,Potencial,70.0,Potencial
CLI005698,FISICA,IMÓVEIS,3,3,0,39044.72,12,RIO GRANDE DO SUL,1813.32,2013-11-13,14,ADIMPLENTE,NÃO,Até 5 mil,4692,Mais de 5 anos,False,False,False,True,154.1,False,5,5,0,15,15,10,15,45,50,Não ofertar,50,Não prioritário,50.0,Não prioritário
CLI005699,FISICA,IMÓVEIS,2,0,2,683417.28,3,PARANA,20000.0,2023-07-07,170,ADIMPLENTE,NÃO,10 a 20 mil,1169,2 a 5 anos,False,False,False,True,38.4,False,30,20,0,10,12,10,15,62,57,Não ofertar,62,Não prioritário,57.0,Não prioritário
CLI005700,FISICA,IMÓVEIS,1,0,1,636941.78,2,RIO DE JANEIRO,20000.0,2024-08-29,193,ADIMPLENTE,NÃO,10 a 20 mil,750,2 a 5 anos,False,False,False,True,24.6,False,30,20,0,5,8,10,15,53,48,Não ofertar,53,Não prioritário,48.0,Não prioritário
CLI005701,FISICA,IMÓVEIS,1,0,1,353866.83,13,RIO GRANDE DO SUL,8000.0,2019-07-31,116,INADIMPLENTE,SIM,5 a 10 mil,2606,Mais de 5 anos,True,True,False,True,85.6,False,10,5,0,5,15,10,15,40,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI005702,FISICA,IMÓVEIS,15,15,0,0.0,13,MATO GROSSO,4602.55,2019-06-28,28,ADIMPLENTE,NÃO,Até 5 mil,2639,Mais de 5 anos,False,False,False,True,86.7,False,5,5,0,20,15,10,15,50,55,Não ofertar,55,Não prioritário,55.0,Não prioritário
CLI005703,FISICA,IMÓVEIS,1,0,1,517048.14,0,SAO PAULO,15000.0,2025-10-16,206,ADIMPLENTE,NÃO,10 a 20 mil,337,6 a 12 meses,False,False,False,True,11.1,True,25,10,15,5,5,10,15,60,50,VEÍCULOS,60,Nutrição,50.0,Nutrição
CLI005704,FISICA,IMÓVEIS,1,1,0,0.0,11,PARANA,19080.0,2015-09-03,43,ADIMPLENTE,NÃO,10 a 20 mil,4033,Mais de 5 anos,False,False,False,True,132.5,False,25,10,0,5,15,10,15,55,45,Não ofertar,55,Não prioritário,45.0,Não prioritário
CLI005705,FISICA,IMÓVEIS,1,0,1,234638.29,0,MINAS GERAIS,15000.0,2025-11-19,184,ADIMPLENTE,NÃO,10 a 20 mil,303,6 a 12 meses,False,False,False,True,10.0,True,25,10,15,5,5,10,15,60,50,VEÍCULOS,60,Nutrição,50.0,Nutrição
CLI005705,FISICA,VEÍCULOS,1,0,1,116667.81,0,MINAS GERAIS,15000.0,2025-11-25,106,ADIMPLENTE,NÃO,10 a 20 mil,297,6 a 12 meses,False,False,True,False,9.8,True,25,10,15,5,5,15,10,65,45,VEÍCULOS,65,Potencial,65.0,Potencial
CLI005706,FISICA,IMÓVEIS,1,0,1,360011.44,0,RIO GRANDE DO SUL,24240.0,2026-03-26,210,ADIMPLENTE,NÃO,20 a 30 mil,176,3 a 6 meses,False,False,False,True,5.8,True,30,20,20,5,5,10,15,70,65,VEÍCULOS,70,Potencial,65.0,Potencial
CLI005706,FISICA,VEÍCULOS,2,0,2,329518.84,0,RIO GRANDE DO SUL,24240.0,2026-02-10,82,ADIMPLENTE,NÃO,20 a 30 mil,220,6 a 12 meses,False,False,True,False,7.2,True,30,20,15,10,5,15,10,75,60,VEÍCULOS,75,Potencial,75.0,Potencial
CLI005707,FISICA,IMÓVEIS,1,1,0,648439.7,1,RIO GRANDE DO SUL,47695.67,2025-04-11,185,ADIMPLENTE,NÃO,30 a 50 mil,525,1 a 2 anos,False,False,False,True,17.2,True,30,30,10,5,8,10,15,63,68,IMÓVEIS,68,Potencial,68.0,Potencial
CLI005708,FISICA,IMÓVEIS,1,0,1,164270.04,5,SAO PAULO,64793.38,2021-12-02,90,ADIMPLENTE,NÃO,50 a 100 mil,1751,2 a 5 anos,False,False,False,True,57.5,False,30,30,0,5,15,10,15,60,65,Não ofertar,65,Não prioritário,65.0,Não prioritário
CLI005709,FISICA,IMÓVEIS,1,0,1,651752.69,0,SAO PAULO,50000.0,2025-09-23,206,INADIMPLENTE,NÃO,30 a 50 mil,360,6 a 12 meses,True,False,False,True,11.8,False,30,30,15,5,5,10,15,65,70,Não ofertar,70,Não prioritário,70.0,Não prioritário
CLI005710,FISICA,VEÍCULOS,1,0,1,237004.03,0,RIO GRANDE DO SUL,12000.0,2026-04-15,106,ADIMPLENTE,NÃO,10 a 20 mil,156,3 a 6 meses,False,False,True,False,5.1,True,20,10,20,5,5,15,10,65,50,VEÍCULOS,65,Potencial,65.0,Potencial
CLI005711,FISICA,IMÓVEIS,1,0,1,419687.9,5,RIO GRANDE DO SUL,10000.0,2021-09-03,136,ADIMPLENTE,NÃO,5 a 10 mil,1841,Mais de 5 anos,False,False,False,True,60.5,False,20,10,0,5,15,10,15,50,45,Não ofertar,50,Não prioritário,45.0,Não prioritário
CLI005712,FISICA,IMÓVEIS,1,0,1,665086.99,0,RIO GRANDE DO SUL,30000.0,2026-06-23,206,ADIMPLENTE,NÃO,20 a 30 mil,87,Até 3 meses,False,False,False,True,2.9,True,30,25,20,5,5,10,15,70,70,AMBOS,70,Potencial,70.0,Potencial
CLI005713,JURÍDICA,VEÍCULOS,1,1,0,74808.07,1,RIO GRANDE DO SUL,6550.0,2024-11-12,60,ADIMPLENTE,NÃO,5 a 10 mil,675,1 a 2 anos,False,False,True,False,22.2,True,10,5,10,5,8,15,10,48,38,VEÍCULOS,48,Nutrição,48.0,Nutrição
CLI005714,FISICA,VEÍCULOS,1,0,1,113011.55,0,RIO GRANDE DO SUL,5000.0,2026-03-26,74,ADIMPLENTE,NÃO,Até 5 mil,176,3 a 6 meses,False,False,True,False,5.8,True,10,5,20,5,5,15,10,55,45,VEÍCULOS,55,Nutrição,55.0,Nutrição
CLI005715,FISICA,IMÓVEIS,1,0,1,238434.45,27,RIO GRANDE DO SUL,3000.0,2018-02-12,62,ADIMPLENTE,NÃO,Até 5 mil,3140,Mais de 5 anos,False,False,False,True,103.2,False,5,5,0,5,15,10,15,35,40,Não ofertar,40,Não prioritário,40.0,Não prioritário
CLI005716,FISICA,VEÍCULOS,1,0,1,147682.24,2,RIO GRANDE DO SUL,20000.0,2024-04-15,64,ADIMPLENTE,NÃO,10 a 20 mil,886,2 a 5 anos,False,False,True,False,29.1,False,30,20,0,5,8,15,10,58,43,Não ofertar,58,Não prioritário,58.0,Não prioritário
CLI005717,FISICA,IMÓVEIS,1,1,0,118369.17,2,RIO GRANDE DO SUL,8000.0,2024-05-08,190,ADIMPLENTE,NÃO,5 a 10 mil,863,2 a 5 anos,False,False,False,True,28.4,False,10,5,0,5,8,10,15,33,33,Não ofertar,33,Não prioritário,33.0,Não prioritário
CLI005718,FISICA,IMÓVEIS,2,0,2,851586.75,1,SANTA CATARINA,1400.0,2026-02-26,53,ADIMPLENTE,NÃO,Até 5 mil,204,6 a 12 meses,False,False,False,True,6.7,True,5,5,15,10,8,10,15,48,53,IMÓVEIS,53,Nutrição,53.0,Nutrição
CLI005718,FISICA,VEÍCULOS,1,1,0,45414.36,1,SANTA CATARINA,1400.0,2025-05-19,60,ADIMPLENTE,NÃO,Até 5 mil,487,1 a 2 anos,False,False,True,False,16.0,True,5,5,10,5,8,15,10,43,38,VEÍCULOS,43,Nutrição,43.0,Nutrição
CLI005719,FISICA,IMÓVEIS,2,0,2,349122.4,9,RIO GRANDE DO SUL,20000.0,2017-08-14,62,ADIMPLENTE,NÃO,10 a 20 mil,3322,Mais de 5 anos,False,False,False,True,109.1,False,30,20,0,10,15,10,15,65,60,Não ofertar,65,Não prioritário,60.0,Não prioritário
CLI005720,FISICA,VEÍCULOS,1,1,0,0.0,8,RIO GRANDE DO SUL,25000.0,2018-07-30,1,ADIMPLENTE,NÃO,20 a 30 mil,2972,Mais de 5 anos,False,False,True,False,97.6,False,30,20,0,5,15,15,10,65,50,Não ofertar,65,Não prioritário,65.0,Não prioritário
CLI005721,FISICA,VEÍCULOS,1,0,1,106167.61,2,RIO GRANDE DO SUL,20000.0,2024-07-10,60,ADIMPLENTE,NÃO,10 a 20 mil,800,2 a 5 anos,False,False,True,False,26.3,False,30,20,0,5,8,15,10,58,43,Não ofertar,58,Não prioritário,58.0,Não prioritário
CLI005722,FISICA,IMÓVEIS,2,0,2,490021.3,2,RIO GRANDE DO SUL,15000.0,2025-05-30,179,ADIMPLENTE,NÃO,10 a 20 mil,476,1 a 2 anos,False,False,False,True,15.6,True,25,10,10,10,8,10,15,63,53,VEÍCULOS,63,Nutrição,53.0,Nutrição
CLI005723,FISICA,IMÓVEIS,4,1,3,1570309.57,13,SANTA CATARINA,61222.73,2026-06-22,144,INADIMPLENTE,SIM,50 a 100 mil,88,Até 3 meses,True,True,False,True,2.9,False,30,30,20,15,15,10,15,90,95,Não ofertar,95,Não prioritário,95.0,Não prioritário
CLI005723,FISICA,VEÍCULOS,1,0,1,285175.36,13,SANTA CATARINA,61222.73,2025-04-11,72,ADIMPLENTE,SIM,50 a 100 mil,525,1 a 2 anos,False,True,True,False,17.2,False,30,30,10,5,15,15,10,75,70,Não ofertar,75,Não prioritário,75.0,Não prioritário
CLI005724,FISICA,IMÓVEIS,1,0,1,270559.1,3,RIO GRANDE DO SUL,0.0,2023-07-11,179,ADIMPLENTE,NÃO,Até 5 mil,1165,2 a 5 anos,False,False,False,True,38.3,False,5,5,0,5,12,10,15,32,37,Não ofertar,37,Não prioritário,37.0,Não prioritário
CLI005725,FISICA,IMÓVEIS,1,0,1,314098.06,2,RIO GRANDE DO SUL,7286.0,2025-02-20,197,ADIMPLENTE,NÃO,5 a 10 mil,575,1 a 2 anos,False,False,False,True,18.9,True,10,5,10,5,8,10,15,43,43,AMBOS,43,Nutrição,43.0,Nutrição
CLI005725,FISICA,VEÍCULOS,1,0,1,63636.05,2,RIO GRANDE DO SUL,7286.0,2024-08-05,60,ADIMPLENTE,NÃO,5 a 10 mil,774,2 a 5 anos,False,False,True,False,25.4,False,10,5,0,5,8,15,10,38,28,Não ofertar,38,Não prioritário,38.0,Não prioritário
CLI005726,FISICA,VEÍCULOS,1,0,1,107338.1,2,SANTA CATARINA,10000.0,2024-07-31,64,ADIMPLENTE,NÃO,5 a 10 mil,779,2 a 5 anos,False,False,True,False,25.6,False,20,10,0,5,8,15,10,48,33,Não ofertar,48,Não prioritário,48.0,Não prioritário
CLI005727,FISICA,IMÓVEIS,1,0,1,348676.87,6,RIO GRANDE DO SUL,20000.0,2019-12-06,116,ADIMPLENTE,NÃO,10 a 20 mil,2478,Mais de 5 anos,False,False,False,True,81.4,False,30,20,0,5,15,10,15,60,55,Não ofertar,60,Não prioritário,55.0,Não prioritário
CLI005728,FISICA,IMÓVEIS,1,0,1,280209.31,1,RIO GRANDE DO SUL,20000.0,2024-11-29,197,ADIMPLENTE,NÃO,10 a 20 mil,658,1 a 2 anos,False,False,False,True,21.6,True,30,20,10,5,8,10,15,63,58,VEÍCULOS,63,Nutrição,58.0,Nutrição
